Item Number – 8 digit,NDC Number,Size Qty,Retail Pack Quantity,AWP Price,Acquisition Price,Retail Price,WAC Price,Contract Flag,Generic Name,Form,Name,Size,%,MCG,M,IU,MEQ,UN,HR,MMOL,BP,CAL,USP,MU,Total_MG,Total_ML,Total_MM
10237105,51862094501,100     ,1,7445,1799,0,1948,N,nortriptyline,HCl ORAL CAPSULE,NORTRIPTYLINE HCL,10 MG CAP 10,,,,,,,,,,,,,10.0,,
10237106,29300024505,500     ,1,65233,1468,0,3481,C,buspirone,HCl ORAL TABLET 10 M,BUSPIRONE HCL,10 MG TAB 500,,,,,,,,,,,,,10.0,,
10060992,40337000540,        ,1,2200,1886,2829,1886,N,ice bag,MISCELL EACH,ICE IT SYSTEM LG,"2 W PAKS 6""X1",,,,,,,,,,,,,,,
10237130,57896085301,100     ,1,239,191,287,191,N,pyridoxine,HCl (vitamin B6) OR,VITAMIN B-,6 50MG TAB 100CT,,,,,,,,,,,,,50.0,,
10237109,24979011207,90      ,1,53962,6925,0,7500,N,fenofibric acid (choline),ORAL,FENOFIBRIC ACID,135 MG DR CAP,,,,,,,,,,,,,135.0,,
10237132,57599080300,        ,1,8400,6650,9975,7000,N,flash glucose scanning reader ,,FREESTYLE LIBRE,2 READER KIT,,,,,,,,,,,,,,,
10237144,51407037205,500     ,1,46350,14265,0,15450,N,metronidazole,ORAL TABLET 500,METRONIDAZOLE,500 MG TAB 500,,,,,,,,,,,,,500.0,,
10237145,51407037301,100     ,1,4281,1318,0,1427,N,clindamycin,HCl ORAL CAPSULE 1,CLINDAMYCIN HCL,150 MG CAP 100,,,,,,,,,,,,,150.0,,
10061026,00168029360,60      ,1,55586,11476,0,12429,N,clobetasol propionate,TOPICAL,CLOBETASOL PROP,0.05% GEL 60 G,0.05,,,,,,,,,,,,60000.0,,
10237149,51407037305,500     ,1,22257,6850,0,7419,N,clindamycin,HCl ORAL CAPSULE 1,CLINDAMYCIN HCL,150 MG CAP 500,,,,,,,,,,,,,150.0,,
10237191,51407037605,500     ,1,33645,10355,0,11215,N,metronidazole,ORAL TABLET 250,METRONIDAZOLE,250 MG TAB 500,,,,,,,,,,,,,250.0,,
10237162,57599080000,        ,1,7706,6101,9152,6422,N,flash glucose sensor,MISCELL K,FREESTYLE LIBRE,2 SENSOR KIT,,,,,,,,,,,,,,,
10237174,59310011720,0.65    ,1,10800,8310,0,9000,N,albuterol sulfate,INHALATION A,PROAIR DIGIHALER INH PWD,0.65G,,,,,,,,,,,,,650.0,,
10061044,00338001306,6X2000  ,1,4896,3238,0,4080,C,"water for injection,sterile",IN,STERILE WATER BAG SOL,6X2000 M,,,2000.0,,,,,,,,,,,,
10061077,24385005452,10      ,1,529,316,474,287,N,pseudoephedrine,HCl ORAL TABLE,GNP PSEUDOEPHEDRN HCL,12H 120M,,,120.0,,,,,,,,,,,,
10237325,70121157301,1       ,1,1157,591,0,964,C,methylprednisolone acetate,INJ,METHYLPREDNISOLONE ACE,40 MG S,,,,,,,,,,,,,40.0,,
10237326,70121157305,25X1    ,1,28906,14763,0,24088,C,methylprednisolone acetate,INJ,METHYLPREDNISOLONE ACE,40 MG S,,,,,,,,,,,,,40.0,,
10237328,70121157401,1       ,1,1958,774,0,1632,C,methylprednisolone acetate,INJ,METHYLPREDNISOLONE AC,80 MG SD,,,,,,,,,,,,,80.0,,
10237183,20555003200,50      ,1,985,904,1356,904,N,cyanocobalamin (vitamin,B-12),VITAMIN B-,12 500 MCG TAB 50 (5,,500.0,,,,,,,,,,,,,
10237336,80681009900,100     ,1,194,108,162,162,C,folic acid,ORAL TABLET 0.4 MG,FOLIC ACID,400 MCG TAB 100,,400.0,,,,,,,,,,,,,
10237337,80681004100,90      ,1,179,107,161,149,C,melatonin,ORAL TABLET 1 MG,MELATONIN,1 MG TAB 90,,,,,,,,,,,,,1.0,,
10061099,00338004911,96X50   ,1,27876,12942,0,23230,C,0.9 % sodium chloride,INTRAVEN,SODIUM CHLORIDE,0.9% BAG QUAD,0.9,,,,,,,,,,,,,,
10237352,00904706704,30      ,1,109244,84055,0,91037,N,cinacalcet,HCl ORAL TABLET 30,CINACALCET,30 MG TAB 30 (3X10),,,,,,,,,,,,,30.0,,
10237317,70121157405,25X1    ,1,48960,19333,0,40800,C,methylprednisolone acetate,INJ,METHYLPREDNISOLONE,80 MG SDV 2,,,,,,,,,,,,,80.0,,
10061113,00338004747,4X3000  ,1,7820,2990,0,6517,C,sodium chloride irrig solution,,SODIUM CHLORIDE,0.9% IRRIG BAG,0.9,,,,,,,,,,,,,,
10061118,00378115001,100     ,1,13450,1007,0,1090,N,buspirone,HCl ORAL TABLET 10 M,BUSPIRONE HCL,10 MG TAB 100,,,,,,,,,,,,,10.0,,
10061121,00378114001,100     ,1,7710,735,0,795,N,buspirone,HCl ORAL TABLET 5 MG,BUSPIRONE HCL,5 MG TAB 100,,,,,,,,,,,,,5.0,,
10237364,00023965201,        ,1,234000,195000,0,195000,N,bimatoprost,INTRAOCULR IMPLANT,DURYSTA,10 MCG APL,,10.0,,,,,,,,,,,,,
10237366,72266014201,1.7     ,1,17095,13154,0,14246,N,bromfenac sodium,OPHTHALMIC DR,BROMFENAC SODIUM,0.09% O/S 1.7,0.09,,,,,,,,,,,,,,
10237367,64253002030,60X10   ,1,9600,6464,0,8000,C,"water for injection,sterile",IN,STERILE WATER PFS,60X10 ML,,,,,,,,,,,,,,10.0,
10237368,00832169011,100     ,1,239499,23083,0,25000,N,ethacrynic acid,ORAL TABLET 25,ETHACRYNIC ACID,25 MG TAB 100,,,,,,,,,,,,,25.0,,
10061129,00002759701,        ,1,6031,4775,0,5026,N,olanzapine,INTRAMUSC VIAL 10 M,ZYPREXA IM,10 MG SDV,,,,,,,,,,,,,10.0,,
10237377,00904693126,14      ,1,2616,2398,3597,2398,N,polyethylene glycol 3350,ORAL,POLYETHELENE GLYCOL,3350 17 GM,,,,,,,,,,,,,17000.0,,
10061135,40337000550,        ,1,3100,2504,3756,2504,N,ice bag,MISCELL EACH,ICE IT SYSTEM XL,"9""X20""",,,,,,,,,,,,,,,
10237420,36000033590,2X54    ,2,2796,3325,2494,3022,N,"incontinence pad,liner,disp",MI,POISE MODERATE LONG PADS,2X54C,,,,,,,,,,,,,,,
10237342,38779052508,500     ,1,9250,900,0,900,N,sorbitol solution,MISCELL SOLU,SORBITOL,70% SOL 500 ML DS,70.0,,,,,,,,,,,,,500.0,
10237343,70010000201,100     ,1,79008,2770,0,3000,N,colchicine,ORAL TABLET 0.6 MG,COLCHICINE,0.6 MG TAB 100,,,,,,,,,,,,,0.6,,
10061138,00093416076,50      ,1,459,337,0,364,N,amoxicillin,ORAL SUSP RECON 20,AMOXICILLIN,200 MG-5 ML SUS 50,,,,,,,,,,,,,200.0,5.0,
10061139,00093416078,75      ,1,684,518,0,560,N,amoxicillin,ORAL SUSP RECON 20,AMOXICILLIN,200 MG-5 ML SUS 75,,,,,,,,,,,,,200.0,5.0,
10237430,51672422201,100     ,1,18000,8164,0,8842,N,butalb/acetaminophen/caffeine ,,BUTALBITAL-ACETA-CAF,50-300-40,,,,,,,,,,,,,,,
10061141,00093416176,50      ,1,490,363,0,393,N,amoxicillin,ORAL SUSP RECON 40,AMOXICILLIN,400 MG-5 ML SUS 50,,,,,,,,,,,,,400.0,5.0,
10237354,20555002500,100     ,1,478,291,437,398,C,calcium carbonate/vitamin,D3 O,OYSTER SHELL CALC-D,3 250MG TAB,,,,,,,,,,,,,250.0,,
10061143,00093416178,75      ,1,733,532,0,576,N,amoxicillin,ORAL SUSP RECON 40,AMOXICILLIN,400 MG-5 ML SUS 75,,,,,,,,,,,,,400.0,5.0,
10237355,80681004300,426     ,1,1460,786,1179,1217,C,psyllium husk,ORAL POWDER 3 G/,REGULOID ORIGINAL SMTH PWD,426,,,,,,,,,,,,,,,
10237369,68462085229,3X28    ,1,50103,16655,0,18038,N,norethindrone-e.estradiol-iron,,CHARLOTTE,24 FE 1MG-20MCG TAB,,20.0,,,,,,,,,,,1.0,,
10061148,51672400502,500     ,1,78759,18840,0,20405,N,carbamazepine,ORAL TABLET 200,CARBAMAZEPINE,200 MG TAB 500,,,,,,,,,,,,,200.0,,
10061151,50419045404,4       ,1,9156,7045,0,7630,N,estradiol,TRANSDERM PATCH TDWK,CLIMARA,0.025 MG-DAY PAT 4,,,,,,,,,,,,,0.025,,
10061153,51672400503,1000    ,1,155119,29589,0,40813,C,carbamazepine,ORAL TABLET 200,CARBAMAZEPINE,200 MG TAB 1000,,,,,,,,,,,,,200.0,,
10237480,27241013909,60      ,1,16403,1242,0,3000,C,oseltamivir phosphate,ORAL SUS,OSELTAMIVIR PHOS,6 MG-ML SUS 6,,,,,,,,,,,,,6.0,,
10237482,49702025018,60      ,1,1020572,785246,0,850477,N,fostemsavir tromethamine,ORAL,RUKOBIA,600 MG TAB 60,,,,,,,,,,,,,600.0,,
10237476,14789033015,10X100  ,1,34200,26315,0,28500,N,levetiracetam in,NaCl (iso-os),LEVETIRACETAM-NACL,1500 MG BAG,,,,,,,,,,,,,1500.0,,
10237512,14789011005,10X100  ,1,16800,12927,0,14000,N,levetiracetam in,NaCl (iso-os),LEVETIRACETAM-NACL,500 MG BAG,,,,,,,,,,,,,500.0,,
10237513,14789022010,10X100  ,1,25800,19851,0,21500,N,levetiracetam in,NaCl (iso-os),LEVETIRACETAM-NACL,1000 MG BAG,,,,,,,,,,,,,1000.0,,
10237550,70700011221,88      ,1,67072,4617,0,5000,N,testosterone,TRANSDERM GEL MD,TESTOSTERONE,1.62% GEL 88 GM,1.62,,,,,,,,,,,,88000.0,,
10237535,00536126958,117     ,1,322,220,330,268,C,pramoxine,HCl/zinc acetate TOP,CALDYPHEN CLEAR LOT,177 ML,,,,,,,,,,,,,,177.0,
10237517,00904694804,30      ,1,16098,12387,0,13415,N,abiraterone acetate,ORAL TABLE,ABIRATERONE ACET,250 MG TAB 30,,,,,,,,,,,,,250.0,,
10061189,00078042405,100     ,1,137806,106030,0,114838,N,methylphenidate,HCl ORAL CPBP,RITALIN LA,10 MG ER CAP 100,,,,,,,,,,,,,10.0,,
10237519,00143924510,10      ,1,14400,9972,0,12000,C,dacarbazine,INTRAVEN VIAL 200,DACARBAZINE,200 MG SDV 10,,,,,,,,,,,,,200.0,,
10237542,46122066272,60      ,1,1619,291,437,264,N,simethicone,ORAL CAPSULE 180 M,GNP GAS RELIEF,180MG SOFTGEL 6,,,,,,,,,,,,,180.0,,
10237543,46581067501,36X15   ,1,359100,191042,286563,205200,C,methyl salicylate/menthol,TOPI,SALONPAS PAIN RELIEF PATCH LG ,,,,,,,,,,,,,,,,
10237453,80681011000,100     ,1,602,364,546,502,C,magnesium oxide,ORAL TABLET 42,MAGNESIUM OXIDE,420 MG TAB 100,,,,,,,,,,,,,420.0,,
10237536,80681003400,200     ,1,751,451,677,626,C,adhesive bandage,TOPICAL BANDA,SHEER ADHESIVE BDG,200,,,,,,,,,,,,,,,
10237570,16477042306,180     ,1,55938,12336,0,14999,C,selenium sulfide,TOPICAL SHAMP,SELENIUM SULFIDE,2.3% SHM 180,2.3,,,,,,,,,,,,,,
10061219,00006498100,10X0.5  ,1,32389,20287,0,26366,C,hepatitis,B virus vaccine/PF I,RECOMBIVAX,5 MCG SDV 10X0.5 ML,,5.0,,,,,,,,,,,,0.5,
10237590,00990767003,24X500  ,1,362880,8712,0,13272,C,electrolyte-,R (ph 7.4) INTRAVE,NORMOSOL-R PH BAG,24X500 ML,,,,,,,,,,,,,,500.0,
10061238,10119005609,3.5     ,1,953,1003,1505,911,N,hard lens cleaner,MISCELL SOLU,BOSTON ADVANCE CONDITIONING DR,,,,,,,,,,,,,,,,
10061240,24385047178,90      ,1,3089,201,302,182,N,loratadine,ORAL TABLET 10 MG,GNP LORATADIN,24HR 10 MG TAB 9,,,,,,,24.0,,,,,,10.0,,
10061246,30768003304,200     ,1,1299,1138,1707,1034,N,omega-3 fatty acids/fish oil,O,FISH OIL,1000MG SOFTGEL 200CT,,,,,,,,,,,,,1000.0,,
10061262,00573019120,0.5     ,1,448,368,552,419,C,ibuprofen,ORAL DROPS SUSP 50 M,ADVIL INFANT,50MG DROP WHITE G,,,,,,,,,,,,,50.0,,
10061274,37000047512,12      ,1,620,648,972,589,N,bismuth subsalicylate,ORAL ORA,PEPTO BISMOL LIQUID CHERRY,12O,,,,,,,,,,,,,,,
10061280,37000047508,8       ,1,511,477,716,433,N,bismuth subsalicylate,ORAL ORA,PEPTO BISMOL LIQUID CHERRY,8OZ,,,,,,,,,,,,,226796.0,,
10237457,80681008500,60      ,1,426,249,374,355,C,melatonin,ORAL TABLET 3 MG,MELATONIN,3 MG TAB 60,,,,,,,,,,,,,3.0,,
10061282,59762503001,35      ,1,12553,5434,0,5885,N,fluconazole,ORAL SUSP RECON 40,FLUCONAZOLE,40 MG-ML SUS 35 ML,,,,,,,,,,,,,40.0,35.0,
10237602,72611070001,        ,1,11280,8680,0,9400,N,caspofungin acetate,INTRAVEN V,CASPOFUNGIN ACET,50 MG SDV,,,,,,,,,,,,,50.0,,
10237603,70954018810,473     ,1,44520,8057,0,8726,N,acyclovir,ORAL ORAL SUSP 200 M,ACYCLOVIR,200MG-5ML SUS 473 ML,,,,,,,,,,,,,200.0,5.0,
10061292,11523716202,20      ,1,2454,2250,3375,2045,N,loratadine/pseudoephedrine,ORA,CLARITIN D,5MG 12HR TABLET 20C,,,,,,,12.0,,,,,,5.0,,
10237622,58980041550,50      ,1,1574,993,1490,1312,C,bisacodyl,RECTAL SUPP.RECT 10,BISACODYL,10 MG SUP 50,,,,,,,,,,,,,10.0,,
10237623,58980041504,4       ,1,314,150,225,185,C,bisacodyl,RECTAL SUPP.RECT 10,BISACODYL,10 MG SUP 4,,,,,,,,,,,,,10.0,,
10237624,58980041508,8       ,1,845,594,891,675,C,bisacodyl,RECTAL SUPP.RECT 10,BISACODYL,10 MG SUP 8,,,,,,,,,,,,,10.0,,
10061307,60505014502,100     ,1,36999,681,0,6583,C,omeprazole,ORAL CAPSULE DR 10,OMEPRAZOLE,10 MG DR CAP 100,,,,,,,,,,,,,10.0,,
10061313,00409416203,12X500  ,12,0,16712,0,16712,N,parent. amino acid 8.5 % no.3 ,,AMINOSYN II,8.5% BAG 12X500 ML,8.5,,,,,,,,,,,,,500.0,
10237556,63304058360,60      ,1,124986,92320,0,99989,N,fosamprenavir calcium,ORAL TAB,FOSAMPRENAVIR CALCIUM,700 MG T,,,,,,,,,,,,,700.0,,
10237652,72578008602,60      ,1,32114,2257,0,8225,C,desonide,TOPICAL CREAM (G) 0.0,DESONIDE,0.05% CRM 60 GM,0.05,,,,,,,,,,,,60000.0,,
10237656,64980044801,10      ,1,11822,4377,0,9852,C,neomycin/polymyxin,B/hydrocort,NEOMYCIN-POLYMYXIN-HYDRO OTIC ,,,,,,,,,,,,,,,,
10061340,31604001499,90      ,1,1367,1253,1880,1139,N,prenatal no122/iron/folic acid,,PRENATAL TABLET,90CT NAT MADE,,,,,,,,,,,,,,,
10237617,72578008601,15      ,1,8029,791,0,2056,C,desonide,TOPICAL CREAM (G) 0.0,DESONIDE,0.05% CRM 15 GM,0.05,,,,,,,,,,,,15000.0,,
10061342,54458010022,60      ,1,1537,1583,2375,1439,N,glucosamine,HCl/chondroitin su,GLUCOSAMIN CHOND,500/400MG CAP,,,,,,,,,,,,,400.0,,
10237721,67919003001,10      ,1,173232,127957,0,144360,C,ceftolozane/tazobactam,INTRAVE,ZERBAXA,1.5 GM SDV 10,,,,,,,,,,,,,1500.0,,
10237644,69618005951,1       ,1,382,350,525,318,N,simethicone,ORAL DROPS SUSP 40,SIMETHICONE INFANT GAS RELIEF ,,,,,,,,,,,,,,,,
10237730,62332050725,2.5     ,1,13058,9645,0,10446,N,bimatoprost,OPHTHALMIC DROPS 0,BIMATOPROST,0.03% O/S 2.5 ML,0.03,,,,,,,,,,,,,2.5,
10237703,55111056430,30      ,1,50058,3672,0,5738,C,atomoxetine,HCl ORAL CAPSULE 1,ATOMOXETINE,100 MG CAP 30,,,,,,,,,,,,,100.0,,
10237731,55111056330,30      ,1,50058,3525,0,5738,C,atomoxetine,HCl ORAL CAPSULE 8,ATOMOXETINE,80 MG CAP 30,,,,,,,,,,,,,80.0,,
10237704,80681014202,130     ,1,542,307,461,452,C,multivitamin/iron/folic acid,O,CERTAVAITE W/ ANTIOXIDANTS TAB,,,,,,,,,,,,,,,,
10237723,55111052030,30      ,1,42703,2681,0,4883,C,atomoxetine,HCl ORAL CAPSULE 1,ATOMOXETINE,18 MG CAP 30,,,,,,,,,,,,,18.0,,
10237724,55111051930,30      ,1,42703,1536,0,4883,C,atomoxetine,HCl ORAL CAPSULE 1,ATOMOXETINE,10 MG CAP 30,,,,,,,,,,,,,10.0,,
10237725,55111052830,30      ,1,42703,2817,0,4883,C,atomoxetine,HCl ORAL CAPSULE 2,ATOMOXETINE,25 MG CAP 30,,,,,,,,,,,,,25.0,,
10237726,20555002200,1000    ,1,2581,1541,2312,2151,C,multivitamin with folic acid,O,HIGH POTENCY MULTIVITAMIN TAB ,,,,,,,,,,,,,,,,
10237727,55111052230,30      ,1,46397,3007,0,5310,C,atomoxetine,HCl ORAL CAPSULE 6,ATOMOXETINE,60 MG CAP 30,,,,,,,,,,,,,60.0,,
10237728,55111052130,30      ,1,46397,2804,0,5310,C,atomoxetine,HCl ORAL CAPSULE 4,ATOMOXETINE,40 MG CAP 30,,,,,,,,,,,,,40.0,,
10237729,68180085473,3X28    ,1,10548,1552,0,1680,N,levonorgestrel/ethin.estradiol,,LEVONORGESTREL-ESTRA,0.1-0.02M,,,0.02,,,,,,,,,,,,
10061354,41100001511,15      ,1,926,850,1275,772,N,oxymetazoline,HCl NASAL MIST 0,AFRIN SPRAY NO DRIP XTR MOIST ,,,,,,,,,,,,,,,,
10237770,46581083001,24X15   ,1,157512,83790,125685,90000,C,lidocaine,TOPICAL ADH. PATCH 4,SALONPAS LIDOCAINE,4% PAIN PAT,4.0,,,,,,,,,,,,,,
10237749,47335037983,30      ,1,91964,15697,0,17000,N,cinacalcet,HCl ORAL TABLET 30,CINACALCET HCL,30 MG TAB 30,,,,,,,,,,,,,30.0,,
10235574,00517073510,10X10   ,1,36888,21190,0,30740,C,nicardipine,HCl INTRAVEN VIAL,NICARDIPINE HCL,25 MG SDV 10X1,,,,,,,,,,,,,25.0,,
10235508,00904702367,144X0.9 ,1,1874,1325,1988,1562,C,bacitracin zinc,TOPICAL OINT P,BACITRACIN ZINC,500 UN ONT 144,,,,,,500.0,,,,,,,,,
10235509,60505616205,360     ,1,73770,25633,0,52465,C,memantine,HCl ORAL SOLUTION 2,MEMANTINE HCL,2 MG-ML SOL 360,,,,,,,,,,,,,2.0,,
10235517,00378345823,23      ,1,22779,15774,0,17084,N,azelastine/fluticasone,NASAL S,AZELASTINE-FLUTICA,137-50 MCG,,50.0,,,,,,,,,,,,,
10235600,76329906000,30      ,1,27000,11542,0,22500,C,epinephrine,INJECTION VIAL 1 M,EPINEPHRINE,30 MG MDV 30 ML,,,,,,,,,,,,,30.0,30.0,
10235640,51293069101,100     ,1,3360,2660,0,2800,N,phenobarbital,ORAL TABLET 15 M,PHENOBARBITAL,15 MG TAB 100,,,,,,,,,,,,,15.0,,
10235614,51293069201,100     ,1,4224,3344,0,3520,N,phenobarbital,ORAL TABLET 30 M,PHENOBARBITAL,30 MG TAB 100,,,,,,,,,,,,,30.0,,
10235615,51293069401,100     ,1,7440,5890,0,6200,N,phenobarbital,ORAL TABLET 100,PHENOBARBITAL,100 MG TAB 100,,,,,,,,,,,,,100.0,,
10235616,51293069105,500     ,1,8400,6650,0,7000,N,phenobarbital,ORAL TABLET 15 M,PHENOBARBITAL,15 MG TAB 500,,,,,,,,,,,,,15.0,,
10235617,51293069301,100     ,1,5280,4180,0,4400,N,phenobarbital,ORAL TABLET 60 M,PHENOBARBITAL,60 MG TAB 100,,,,,,,,,,,,,60.0,,
10235583,51293069205,500     ,1,10560,8360,0,8800,N,phenobarbital,ORAL TABLET 30 M,PHENOBARBITAL,30 MG TAB 500,,,,,,,,,,,,,30.0,,
10235584,51293069305,500     ,1,13200,10450,0,11000,N,phenobarbital,ORAL TABLET 60 M,PHENOBARBITAL,60 MG TAB 500,,,,,,,,,,,,,60.0,,
10235585,51293069405,500     ,1,18600,14725,0,15500,N,phenobarbital,ORAL TABLET 100,PHENOBARBITAL,100 MG TAB 500,,,,,,,,,,,,,100.0,,
10235568,46122056803,28      ,1,4939,3003,4505,2730,N,nicotine,TRANSDERM PATCH TD24,GNP NICOTINE PATCH,21MG 28CT,,,,,,,,,,,,,21.0,,
10235577,00093356026,        ,1,12772,6488,0,9680,C,peg3350/sod sul/,NaCl/KCl/asb/C,PEG-,3350 KIT,,,,,,,,,,,,,,,
10235621,80681016800,90      ,1,196,108,162,163,C,cholecalciferol (vitamin,D3) O,VITAMIN D,3 25 MCG TAB 90,,25.0,,,,,,,,,,,,,
10235622,20555000300,1000    ,1,1674,1178,1767,1395,C,calcium carbonate,ORAL TABLET,OYSTER SHELL CALCIUM,500 MG TA,,,,,,,,,,,,,500.0,,
10235623,80681000400,250     ,1,1020,442,663,850,C,calcium carbonate,ORAL TABLET,OYSTER SHELL CALCIUM,500 MG TA,,,,,,,,,,,,,500.0,,
10235602,80681013200,500     ,1,1999,1115,1673,1666,C,cholecalciferol (vitamin,D3) O,VITAMIN D,50 MCG TAB 500,,50.0,,,,,,,,,,,,,
10235651,62559015710,100     ,1,16696,7605,11408,13357,C,polyethylene glycol 3350,ORAL,POLYETHYLENE GLYCOL,3350 17GM,,,,,,,,,,,,,17000.0,,
10235652,62559015730,30      ,1,5009,2923,4385,4007,C,polyethylene glycol 3350,ORAL,POLYETHYLENE GLYCOL,3350 17GM,,,,,,,,,,,,,17000.0,,
10235625,36000019570,4X12    ,4,2108,2671,1002,2428,N,"incontinence pad,liner,disp",MI,POISE MAXIMUM LONG PADS,4X12CT,,,,,,,,,,,,,,,
10235626,80681001100,300     ,1,1565,1000,1500,1304,C,vitamin,"E (dl,tocopheryl acet)",VITAMIN E,180 MG SGC 300,,,,,,,,,,,,,180.0,,
10061408,31604001870,100     ,1,536,492,738,447,N,cholecalciferol (vitamin,D3) O,VIT D,1000IU TABLET 100CT NAT,,,,1000.0,,,,,,,,,,,
10235636,46122064513,6       ,1,594,363,545,330,N,methyl salicylate/menth/camph ,,GNP MEDICATED PATCH PAIN RLF L,,,,,,,,,,,,,,,,
10061412,00264763500,12X1000 ,1,6509,5883,0,5883,C,potassium chloride/,D5-0.45NaCl,POTASS-D,5-NACL 20MEQ-0.45% BAG,0.45,,,,20.0,,,,,,,,,,
10235638,23155072401,100     ,1,7133,3764,0,4076,N,labetalol,HCl ORAL TABLET 200,LABETALOL HCL,200 MG TAB 100,,,,,,,,,,,,,200.0,,
10235700,23155072301,100     ,1,5028,2653,0,2873,N,labetalol,HCl ORAL TABLET 100,LABETALOL HCL,100 MG TAB 100,,,,,,,,,,,,,100.0,,
10235681,70860040351,10X50   ,1,210600,58122,0,175500,C,bivalirudin,INTRAVEN VIAL 250M,BIVALIRUDIN RTU,250 MG SDV 10X,,,,,,,,,,,,,250.0,,
10235627,23155072501,100     ,1,9489,5007,0,5422,N,labetalol,HCl ORAL TABLET 300,LABETALOL HCL,300 MG TAB 100,,,,,,,,,,,,,300.0,,
10235648,59762005602,1000    ,1,47666,8007,0,25714,C,medroxyprogesterone acetate,OR,MEDROXYPROGESTERONE,10 MG TAB,,,,,,,,,,,,,10.0,,
10061418,00075062430,10X0.3  ,1,8930,6872,0,7442,N,enoxaparin sodium,SUBCUT SYRIN,LOVENOX,30 MG SYG 10X0.3 ML,,,,,,,,,,,,,30.0,0.3,
10061428,63010002770,120     ,1,145680,112089,0,121400,N,nelfinavir mesylate,ORAL TABLE,VIRACEPT,625 MG TAB 120,,,,,,,,,,,,,625.0,,
10235740,00093372755,30      ,1,42518,29753,0,32224,N,diclofenac epolamine,TRANSDERM,DICLOFENAC EPOLAMINE,1.3% TOP,1.3,,,,,,,,,,,,,,
10061429,51672406102,20      ,1,7968,2871,0,6374,C,hydrocortisone butyrate,TOPICA,HYDROCORTISONE BUTYRATE,0.1% S,0.1,,,,,,,,,,,,,,
10061431,51672406104,60      ,1,23904,6259,0,19123,C,hydrocortisone butyrate,TOPICA,HYDROCORTISONE BUTYRATE,0.1% S,0.1,,,,,,,,,,,,,,
10235742,63323072910,10      ,1,224400,172658,0,187000,N,micafungin sodium,INTRAVEN VIA,MICAFUNGIN,100 MG SDV 10,,,,,,,,,,,,,100.0,,
10235745,63323072810,10      ,1,112200,86329,0,93500,N,micafungin sodium,INTRAVEN VIA,MICAFUNGIN,50 MG SDV 10,,,,,,,,,,,,,50.0,,
10235752,66993021238,30      ,1,675728,403173,0,436665,N,nilutamide,ORAL TABLET 150 MG,NILUTAMIDE,150 MG TAB 30 (3X10,,,,,,,,,,,,,150.0,,
10235754,80681007600,100     ,1,518,353,530,432,C,multivit-min/ferrous fumarate ,,MULTIVITAMIN W/ THIAM-NIACIN T,,,,,,,,,,,,,,,,
10235760,80681015500,113     ,1,328,185,278,273,C,lanolin alcohol/mo/w.pet/ceres,,MINERIN CREME CRM,113 GM,,,,,,,,,,,,,113000.0,,
10235755,36000033558,2X66    ,2,2796,3325,2494,3022,N,"incontinence pad,liner,disp",MI,POISE PAD MODERATE,2X66CT,,,,,,,,,,,,,,,
10235790,00703321601,16.7    ,1,4000,1495,0,3333,C,paclitaxel,INTRAVEN VIAL 6 MG/,PACLITAXEL,100 MG MDV 16.7 ML,,,,,,,,,,,,,100.0,16.7,
10235757,00990796709,12X1000 ,1,7560,4356,0,6636,C,electrolyte-,R solution INTRAVE,NORMOSOL-R BAG,12X1000 ML,,,,,,,,,,,,,,1000.0,
10235758,00990792323,48X100  ,1,12442,6648,0,10368,C,dextrose 5 % in water,INTRAVEN,DEXTROSE,5% BAG 48X100 ML,5.0,,,,,,,,,,,,,100.0,
10235759,67877058901,100     ,1,67350,1778,0,1925,N,colchicine,ORAL TABLET 0.6 MG,COLCHICINE,0.6 MG TAB 100,,,,,,,,,,,,,0.6,,
10061443,70501001790,0.75    ,1,734,808,1212,734,N,benzoyl peroxide,TOPICAL CREAM,NEUTROGENA ON THE SPOT VANISH ,,,,,,,,,,,,,,,,
10235781,00990792409,12X1000 ,1,7560,4356,0,6636,C,dextrose 5 %-0.2 % sod chlorid,,DEXTROSE-NACL,5-0.225% BAG 12X,0.225,,,,,,,,,,,,,,
10235800,00990792203,24X500  ,1,15120,8712,0,13272,C,dextrose 5 % in water,INTRAVEN,DEXTROSE-WATER,5% BAG 24X500 M,5.0,,500.0,,,,,,,,,,,,
10061445,00023040350,50X0.4  ,1,1658,1311,1967,1382,C,carboxymethylcellulose sodium ,,REFRESH PLUS,0.5 % DRP 50X0.4,0.5,,,,,,,,,,,,,,
10235792,00703203303,10X5    ,1,16800,12927,0,14000,N,cisatracurium besylate,INTRAVE,CISATRACURIUM BESY,10 MG SDV 1,,,,,,,,,,,,,10.0,,
10235812,63824017763,3       ,1,1099,1008,1512,916,N,dextromethorphan polistirex,OR,DELSYM CHILD,12HR COUGH ORANGE,,,,,,,12.0,,,,,,,,
10235764,55150019301,30      ,1,21450,1651,0,14300,C,adenosine,INTRAVEN VIAL 3 MG/M,ADENOSINE,90 MG SDV 30 ML,,,,,,,,,,,,,90.0,30.0,
10061446,00338000405,9X1500  ,1,7182,6453,0,6453,C,"water for irrigation,sterile",I,STER WATER IRRG SOL,9X1500 ML,,,,,,,,,,,,,,1500.0,
